time,p0_ux,p0_uy,p0_uz,p1_ux,p1_uy,p1_uz,p2_ux,p2_uy,p2_uz,p3_ux,p3_uy,p3_uz
0.00032616362,286.94555,2.523004,-0.00026927051,295.57323,0.50540425,-0.00022933532,297.91456,0.19530235,-0.00015337503,298.95002,0.088932474,-8.9334414e-05
0.00034015029,286.63654,2.7767071,-0.00027401601,295.46767,0.52176901,-0.00023804935,297.86925,0.20005632,-0.0001606696,298.92821,0.090895571,-9.4028299e-05
0.00035415465,286.31043,3.1258292,-0.00027803876,295.35986,0.53918731,-0.00024656046,297.82327,0.20490979,-0.00016799784,298.90613,0.092888834,-9.8797152e-05
0.00036817588,285.95418,3.5875369,-0.00028174597,295.24954,0.55775059,-0.0002550219,297.77657,0.20986897,-0.00017537288,298.88374,0.094914246,-0.00010360906
0.00038221301,285.55248,4.1738757,-0.00028364782,295.13641,0.57744919,-0.00026262641,297.72908,0.21494102,-0.00018242535,298.86103,0.096974422,-0.0001083259
0.00039626606,285.09093,4.8974964,-0.00028579892,295.02063,0.59806052,-0.00027052817,297.68091,0.22011576,-0.00018975573,298.83805,0.099065448,-0.00011322366
0.00041033455,284.55186,5.757246,-0.00028665339,294.9018,0.61922639,-0.00027786278,297.63193,0.22540557,-0.00019694383,298.81473,0.10119307,-0.00011812848
0.00042441827,283.92192,6.7356274,-0.00028683799,294.78002,0.64031873,-0.0002850317,297.58214,0.23080832,-0.00020421013,298.79108,0.10335686,-0.00012314282
0.00043851666,283.18782,7.8395358,-0.00028628501,294.65547,0.66046521,-0.00029191834,297.53154,0.2363252,-0.00021145996,298.76709,0.10555768,-0.00012820654
0.00045262941,282.34121,9.0283487,-0.0002848624,294.52857,0.67857528,-0.00029850674,297.48014,0.24195829,-0.0002187456,298.74277,0.10779597,-0.00013338545
0.00046675617,281.37705,10.255045,-0.00028274349,294.39999,0.69343052,-0.00030491237,297.42792,0.24771592,-0.00022612988,298.71811,0.1100726,-0.00013871173
0.00048089664,280.29341,11.474798,-0.00028002871,294.27065,0.70380192,-0.00031114209,297.37488,0.25361399,-0.00023361277,298.69311,0.11238844,-0.00014417978
0.00049505048,279.09036,12.62338,-0.00027679396,294.14167,0.70862176,-0.00031724351,297.32098,0.25968277,-0.00024120693,298.66775,0.11474588,-0.00014978678
0.00050921732,277.77189,13.706022,-0.00027260694,294.01447,0.70720512,-0.0003229018,297.26621,0.26596146,-0.00024873865,298.64202,0.11714532,-0.00015545266
0.00052339697,276.3415,14.727827,-0.00026765591,293.89066,0.69945464,-0.00032831119,297.21057,0.27250269,-0.00025637148,298.61594,0.11958705,-0.00016129384
0.00053758912,274.80382,15.693295,-0.00026211403,293.77185,0.68608572,-0.00033341189,297.15403,0.27937586,-0.00026403366,298.58948,0.12207296,-0.00016725287
0.00055179352,273.16564,16.608715,-0.00025611704,293.65957,0.66890087,-0.00033834792,297.09652,0.28665799,-0.00027180297,298.56265,0.12460409,-0.0001733678
0.00056600992,271.43224,17.478607,-0.00024937803,293.555,0.65091744,-0.000342932,297.03797,0.29442727,-0.00027959182,298.53543,0.12718157,-0.00017961138
0.00058023828,269.61052,18.304538,-0.00024227221,293.45901,0.63649171,-0.00034727033,296.97831,0.30274743,-0.00028745367,298.50782,0.12980591,-0.00018600719
0.00059447804,267.70724,19.085086,-0.00023452011,293.37204,0.63124496,-0.00035130722,296.91748,0.31164783,-0.00029540137,298.47982,0.13247619,-0.00019259343
0.00060872913,265.72975,19.820265,-0.00022613946,293.29355,0.64197726,-0.00035509919,296.85536,0.32110991,-0.00030346951,298.45142,0.13519169,-0.00019938238
0.00062299134,263.68475,20.511278,-0.00021737556,293.22202,0.67669757,-0.00035864182,296.79187,0.33104365,-0.00031158648,298.42261,0.13795197,-0.00020630885
0.00063726453,261.57722,21.157192,-0.00020801358,293.15516,0.7440946,-0.00036189873,296.72694,0.34125538,-0.00031980025,298.39338,0.14075449,-0.00021344506
0.00065154852,259.41105,21.755383,-0.00019825453,293.08967,0.85267258,-0.00036480999,296.66057,0.35143512,-0.00032805549,298.36376,0.14359667,-0.00022076288
0.00066584315,257.1918,22.305322,-0.00018800677,293.02086,1.0112002,-0.00036740343,296.5928,0.36114911,-0.00033638778,298.33372,0.14647777,-0.0002282815
0.00068014826,254.92101,22.805841,-0.00017726418,292.94278,1.227732,-0.00036968963,296.52375,0.36983432,-0.00034478538,298.30326,0.14939872,-0.00023599609
0.0006944637,252.59682,23.255256,-0.00016624394,292.84915,1.5080814,-0.00037173375,296.45368,0.37679385,-0.00035323759,298.27239,0.15236184,-0.00024388167
0.00070878932,250.22124,23.653455,-0.00015491652,292.73328,1.8577151,-0.00037344111,296.38298,0.38126605,-0.00036171125,298.24111,0.15537478,-0.00025195227
0.00072312497,247.77319,23.997378,-0.00014294185,292.58634,2.2783608,-0.0003748392,296.31214,0.38243978,-0.00037027264,298.20941,0.15845265,-0.00026027072
0.0007374705,245.26365,24.287642,-0.00013029309,292.40091,2.7703331,-0.00037579996,296.24189,0.3795014,-0.00037880025,298.17729,0.16161604,-0.00026874976
0.0007518258,242.71437,24.527525,-0.0001173662,292.16904,3.3317217,-0.00037656734,296.17302,0.37179178,-0.00038742034,298.14474,0.16489451,-0.00027745823
0.00076619075,240.14217,24.721718,-0.0001039207,291.88343,3.9520189,-0.00037702041,296.10649,0.35884145,-0.00039602723,298.11174,0.16832722,-0.00028634912
0.00078056518,237.59764,24.871425,-9.063276e-05,291.53887,4.6150142,-0.00037734283,296.04344,0.34043401,-0.0004047594,298.07829,0.17195666,-0.00029551326
0.00079494899,235.07106,24.981067,-7.6925919e-05,291.12996,5.3296915,-0.00037743374,295.98509,0.31678153,-0.00041353675,298.04437,0.17583129,-0.00030492132
0.00080934203,232.5583,25.057057,-6.3185023e-05,290.65424,6.0594337,-0.00037737513,295.9323,0.28877346,-0.00042239663,298.00991,0.18000365,-0.00031457242
0.00082374418,230.05175,25.107914,-4.9129444e-05,290.11163,6.779029,-0.00037704893,295.88604,0.2576745,-0.00043127529,297.97489,0.18451431,-0.00032444475
0.00083815531,227.54797,25.140223,-3.5210898e-05,289.50233,7.4628032,-0.00037663908,295.84755,0.22535618,-0.00044019986,297.93926,0.18938577,-0.00033454991
0.00085257532,225.04995,25.157526,-2.1777198e-05,288.82692,8.0816317,-0.00037668098,295.81693,0.19466189,-0.00044955854,297.903,0.19461757,-0.00034515576
0.00086700417,222.55911,25.1684,-6.9626828e-06,288.08745,8.6486032,-0.00037554572,295.79356,0.16944774,-0.00045849549,297.86596,0.20018209,-0.00035577667
0.00088144175,220.07943,25.1747,7.9025819e-06,287.28554,9.1731203,-0.00037402191,295.77796,0.15311656,-0.00046739391,297.82814,0.20598069,-0.00036655505
0.00089588793,217.61348,25.176217,2.3493644e-05,286.42267,9.6626663,-0.00037214201,295.76866,0.15086123,-0.00047599446,297.78948,0.21186597,-0.00037739822
0.00091034266,215.16375,25.172771,3.9635269e-05,285.50022,10.12368,-0.00036981137,295.76469,0.1684014,-0.00048443786,297.74999,0.21762002,-0.0003884039
0.00092480584,212.73374,25.164242,5.5404548e-05,284.51851,10.5599,-0.00036759518,295.76185,0.21073015,-0.00049281417,297.70971,0.22294222,-0.00039978368
0.00093927739,210.32512,25.150385,7.3334801e-05,283.47873,10.974043,-0.00036403064,295.75863,0.28293937,-0.00050014314,297.6687,0.22744753,-0.00041087831
0.00095375723,207.94008,25.130774,9.0659886e-05,282.38325,11.367245,-0.00036142166,295.75776,0.39051321,-0.00050769378,297.62712,0.23068125,-0.00042252767
0.00096824525,205.58142,25.104785,0.00010851698,281.23422,11.740524,-0.00035845636,295.76147,0.53851906,-0.00051499096,297.5852,0.23213696,-0.00043426186
0.00098274137,203.2513,25.07209,0.00012673393,280.03458,12.094533,-0.00035562211,295.76447,0.73112526,-0.00052302119,297.5433,0.23124183,-0.00044613212
0.00099724549,200.95087,25.032414,0.00014598733,278.78642,12.428319,-0.0003522093,295.75495,0.96937293,-0.00053075063,297.50173,0.22744005,-0.00045798684
0.0010117575,198.6812,24.985569,0.00016664782,277.49154,12.740979,-0.00034757771,295.72543,1.2546208,-0.00053777723,297.46096,0.22015118,-0.00046966537
0.0010262774,196.44371,24.931632,0.00018804574,276.15291,13.032383,-0.00034189915,295.66837,1.5867083,-0.0005440417,297.42153,0.20895882,-0.00048129155
0.001040805,194.23993,24.870579,0.00020826678,274.76738,13.299609,-0.00033757316,295.57088,1.9639131,-0.00055121819,297.38418,0.19359468,-0.00049372883
0.0010553402,192.06948,24.802775,0.00022868997,273.3374,13.541885,-0.00033283956,295.43442,2.3843887,-0.00055876542,297.34966,0.17419241,-0.00050619103
0.0010698831,189.93281,24.728597,0.00025010519,271.8453,13.755655,-0.00032683608,295.2604,2.8430898,-0.00056553156,297.31882,0.15089331,-0.00051866172
0.0010844335,187.83002,24.648489,0.00027123153,270.30332,13.941019,-0.00032092404,295.04499,3.3287588,-0.00057253034,297.29236,0.12497939,-0.00053127871
0.0010989915,185.76105,24.562692,0.00029117258,268.72691,14.100025,-0.00031669801,294.78726,3.834117,-0.00058029636,297.27076,0.097844917,-0.00054463782
0.0011135569,183.72449,24.47162,0.00031229593,267.14015,14.233568,-0.00031105053,294.48482,4.3590887,-0.00058701619,297.25469,0.07147503,-0.00055748984
0.00112813,181.7196,24.375844,0.000336966,265.56307,14.343036,-0.00030281248,294.13343,4.87709,-0.0005914198,297.24384,0.048243942,-0.00056900263
0.0011427106,179.74736,24.275628,0.00036094975,263.99069,14.4317,-0.00029537917,293.73335,5.3754712,-0.00059613883,297.23804,0.028270791,-0.00058074236
0.0011572988,177.80569,24.171801,0.00038741922,262.42003,14.502174,-0.00028686976,293.28315,5.8295065,-0.00060005693,297.23557,0.0082755745,-0.00059207883
0.0011718947,175.89622,24.064638,0.0004071133,260.84473,14.558196,-0.00028190797,292.7827,6.2368914,-0.00060544903,297.2378,-0.01058201,-0.00060416466
0.0011864982,174.01817,23.954852,0.00042701359,259.2669,14.600799,-0.00027827851,292.23329,6.6086001,-0.00061200687,297.24535,-0.023634826,-0.00061719053
0.0012011093,172.1676,23.843785,0.00044770872,257.68775,14.631156,-0.00027429639,291.63601,6.9517241,-0.00061831058,297.26062,-0.033208026,-0.00063020678
0.0012157279,170.34299,23.732394,0.0004696291,256.11064,14.650948,-0.00026956231,290.99103,7.2723144,-0.00062410172,297.28404,-0.048146178,-0.00064311602
0.0012303537,168.54376,23.621353,0.0004918277,254.53808,14.661213,-0.00026428962,290.29886,7.5751251,-0.00062929425,297.31251,-0.058114491,-0.00065551652
0.0012449862,166.7695,23.51118,0.00051345025,252.97182,14.66272,-0.00025923209,289.56122,7.8620856,-0.00063453101,297.34221,-0.041706611,-0.00066799315
0.0012596251,165.01968,23.402304,0.00053383084,251.41378,14.656178,-0.00025483209,288.77937,8.1348373,-0.00064022899,297.37188,0.011417339,-0.00068068168
0.0012742701,163.29348,23.294931,0.0005584478,249.86569,14.642478,-0.00024848659,287.95463,8.3944829,-0.00064489041,297.40006,0.12041524,-0.00069286804
0.0012889211,161.58731,23.190172,0.00058420206,248.32793,14.622361,-0.00024011154,287.08755,8.6404542,-0.0006475077,297.42449,0.28426013,-0.00070392872
0.0013035778,159.90372,23.087791,0.00060626659,246.80259,14.596348,-0.00023347956,286.1793,8.8721565,-0.00065074616,297.44496,0.48957709,-0.00071552635
0.0013182404,158.24241,22.98803,0.00062823164,245.29131,14.565076,-0.00022693921,285.23229,9.0895115,-0.00065391103,297.45909,0.73284807,-0.00072727522
0.0013329089,156.60248,22.891198,0.00065018608,243.79517,14.52896,-0.00022030861,284.24288,9.2902392,-0.0006565943,297.46662,1.0125087,-0.00073896426
0.0013475832,154.98301,22.797601,0.00067143139,242.31538,14.487553,-0.00021423805,283.21269,9.4736062,-0.00065932713,297.46784,1.324434,-0.0007513094
0.0013622633,153.38249,22.707536,0.00069127666,240.85295,14.441548,-0.00020889123,282.13163,9.6373096,-0.00066132625,297.43729,1.6632991,-0.00076401528
0.0013769493,151.80027,22.620924,0.00071103066,239.40886,14.391454,-0.00020381749,281.00311,9.7806378,-0.00066387963,297.3667,2.0283556,-0.00077697901
0.0013916412,150.23604,22.537922,0.00072712104,237.98406,14.337592,-0.00020095167,279.84211,9.9050195,-0.00066818613,297.24589,2.4147812,-0.00079075895
0.0014063389,148.68789,22.459093,0.00075013545,236.57896,14.280242,-0.00019529318,278.66193,10.011636,-0.00067084442,297.06694,2.8132531,-0.0008043127
0.0014210425,147.15083,22.385683,0.0007706375,235.19322,14.219766,-0.00018917003,277.49115,10.100655,-0.00067374192,296.8485,3.2231166,-0.00081685546
0.0014357518,145.62765,22.317167,0.00078979383,233.82804,14.156299,-0.00018435532,276.32395,10.175105,-0.00067831491,296.59196,3.6364285,-0.00083005992
0.0014504669,144.11812,22.253627,0.00080848292,232.4838,14.090586,-0.00018020604,275.15809,10.236738,-0.0006839558,296.29946,4.0358366,-0.00084352245
0.0014651878,142.6212,22.195223,0.00082532337,231.16058,14.022594,-0.00017655383,273.98839,10.288198,-0.00069055324,295.97233,4.4131262,-0.00085685334
0.0014799143,141.13732,22.141976,0.00084065064,229.85855,13.952226,-0.00017341042,272.8144,10.330836,-0.00069764155,295.6056,4.747352,-0.00087025095
0.0014946464,139.66736,22.094177,0.00085484849,228.57769,13.879427,-0.00017107446,271.63772,10.365246,-0.00070555859,295.19897,5.0457626,-0.00088375952
0.0015093841,138.21037,22.051836,0.00086745618,227.31789,13.804177,-0.00016965059,270.46018,10.391995,-0.00071421706,294.7522,5.3167449,-0.00089758463
0.0015241273,136.76645,22.014672,0.00087841441,226.0792,13.726471,-0.00016863285,269.28421,10.412001,-0.00072306818,294.26456,5.566633,-0.00091135914
0.0015388759,135.33689,21.982097,0.00088304556,224.86183,13.646283,-0.00017072337,268.11114,10.425491,-0.00073366178,293.73811,5.8004458,-0.00092584232
0.0015536298,133.91639,21.955124,0.0009024491,223.66455,13.563786,-0.00016532305,266.94116,10.432734,-0.00074029716,293.17366,6.0208098,-0.00093776265
0.001568389,132.49981,21.935008,0.00092071169,222.48612,13.479192,-0.00015721883,265.77532,10.434256,-0.00074443067,292.57151,6.2298503,-0.00094778971
0.0015831535,131.0932,21.920065,0.00093441227,221.32767,13.39241,-0.00015149723,264.61516,10.430382,-0.0007497035,291.93295,6.4283448,-0.0009579084
0.0015979232,129.69577,21.910109,0.00094296502,220.18887,13.303555,-0.0001480711,263.46153,10.421388,-0.00075593193,291.2585,6.6161482,-0.00096794023
0.0016126981,128.30612,21.905016,0.00095438875,219.06928,13.212765,-0.00014430988,262.31534,10.407556,-0.00076194277,290.54895,6.7932321,-0.00097747255
0.0016274782,126.92406,21.904567,0.00096570829,217.96867,13.120152,-0.00014104394,261.17769,10.389183,-0.00076788754,289.8043,6.958873,-0.00098610361
0.0016422633,125.54951,21.908814,0.00097278069,216.88672,13.025871,-0.00013964679,260.04935,10.366462,-0.00077441151,289.02278,7.1115852,-0.0009944158
0.0016570536,124.18157,21.917832,0.00097974284,215.82291,12.930107,-0.00013869055,258.93096,10.339648,-0.00078092953,288.20652,7.2510359,-0.00100256
0.0016718488,122.82003,21.931542,0.00097935505,214.77685,12.833031,-0.00014103229,257.82331,10.308967,-0.00078902301,287.34326,7.3747989,-0.0010105798
0.0016866491,121.46452,21.949921,0.00097664992,213.74804,12.734815,-0.00014491013,256.72707,10.274555,-0.00079786409,286.44301,7.4831261,-0.0010194933
0.0017014543,120.11811,21.971272,0.00096344845,212.73665,12.635559,-0.00015396841,255.64321,10.236565,-0.00080962605,285.51725,7.5773706,-0.0010309247
0.0017162645,118.76952,21.998678,0.00096544555,211.74018,12.535715,-0.0001547471,254.57155,10.195244,-0.00081654989,284.57889,7.6584519,-0.0010395039
0.0017310797,117.41329,22.03391,0.00096582588,210.75734,12.435589,-0.00015192402,253.5123,10.150788,-0.0008202159,283.64839,7.7267616,-0.0010473071
0.0017458999,116.05892,22.074437,0.00096468557,209.78957,12.335103,-0.00015008838,252.46662,10.103259,-0.00082475485,282.72091,7.7846122,-0.0010567978
0.0017607251,114.70641,22.120057,0.00095570892,208.83646,12.234434,-0.00014995871,251.43485,10.052775,-0.00082992646,281.79437,7.8335013,-0.0010675097
0.0017755554,113.35556,22.170629,0.00094824341,207.89764,12.133756,-0.00015016806,250.41734,9.9994602,-0.00083579274,280.8642,7.8756569,-0.0010799817
0.0017903909,112.00646,22.225969,0.00093356646,206.97278,12.033225,-0.00015216867,249.41434,9.9434189,-0.00084230359,279.92974,7.9120611,-0.0010934206
0.0018052313,110.65856,22.286025,0.0009143391,206.0615,11.933007,-0.00015522105,248.42592,9.8847382,-0.00084912683,278.99225,7.9430429,-0.0011074257
0.0018200769,109.30995,22.351221,0.00089088638,205.16329,11.833274,-0.00015816494,247.45212,9.823524,-0.00085563028,278.05304,7.9689969,-0.0011218014
0.0018349275,107.96147,22.421318,0.00087297181,204.27818,11.734118,-0.00015999655,246.49309,9.759872,-0.00086198855,277.114,7.9906417,-0.0011364064
0.0018497831,106.61419,22.495988,0.0008488171,203.40623,11.635616,-0.00016543175,245.54892,9.6938083,-0.00087052629,276.17587,8.0080017,-0.0011524674
0.0018646436,105.26821,22.574945,0.00081343759,202.54733,11.53786,-0.00017486072,244.61958,9.625413,-0.00088154031,275.23924,8.0212091,-0.0011702639
0.0018795091,103.92589,22.65716,0.00077738528,201.70178,11.440903,-0.00018771822,243.70519,9.55476,-0.00089522547,274.30511,8.0305013,-0.0011899645
0.0018943796,102.56516,22.749474,0.00074793034,200.86608,11.345353,-0.00019585389,242.80435,9.4820803,-0.00090451332,273.37347,8.0360754,-0.0012065374
0.001909255,101.18714,22.851786,0.00070312483,200.04035,11.251302,-0.00019898291,241.91703,9.4074681,-0.00090897922,272.44496,8.0379865,-0.0012200506
0.0019241352,99.801989,22.960991,0.00065396209,199.22617,11.158641,-0.00020386432,241.04369,9.3309735,-0.00091474546,271.52049,8.0362991,-0.0012343313
0.0019390202,98.409137,23.077201,0.00059577688,198.42336,11.067563,-0.00020995171,240.18417,9.2525538,-0.00092074035,270.60089,8.0312267,-0.0012486978
0.0019539099,97.006584,23.20111,0.00053686838,197.6316,10.978288,-0.0002156983,239.33823,9.1723361,-0.00092672343,269.68675,8.0227967,-0.0012632173
0.0019688043,95.594577,23.332559,0.00047304224,196.85084,10.890991,-0.00022288143,238.50566,9.090504,-0.00093371131,268.77864,8.0110846,-0.0012783981
0.0019837032,94.172886,23.471503,0.00040318311,196.08095,10.80583,-0.00023112719,237.68627,9.0072165,-0.00094112051,267.8772,7.9962019,-0.0012938481
0.0019986066,92.740384,23.620291,0.0003276905,195.32179,10.723095,-0.00023946221,236.87981,8.9226133,-0.00094846101,266.98299,7.9782694,-0.0013092598
0.0020135143,91.299343,23.777917,0.00025008591,194.57336,10.643062,-0.0002487364,236.08614,8.8368054,-0.00095629806,266.09647,7.9573039,-0.0013248351
0.0020284262,89.850293,23.942227,0.00015692021,193.83556,10.565827,-0.00026125207,235.30502,8.7500256,-0.00096499129,265.21806,7.9334116,-0.0013406932
0.0020433422,88.393185,24.112356,7.7897128e-05,193.10828,10.491398,-0.00027058296,234.53626,8.662413,-0.00097295086,264.34823,7.9067294,-0.0013565577
0.0020582622,86.939109,24.283829,1.9236824e-06,192.39274,10.419496,-0.00027941625,233.78012,8.5739619,-0.00098259472,263.48753,7.8773473,-0.0013742208
0.0020731862,85.468683,24.463296,-9.9444822e-05,191.68637,10.35121,-0.00030306688,233.03547,8.4848132,-0.00099767501,262.6358,7.8453986,-0.001393172
0.0020881142,83.964072,24.656959,-0.00020371917,190.98687,10.286642,-0.00031778683,232.30133,8.395081,-0.0010051478,261.79292,7.8109782,-0.0014069321
0.002103046,82.445771,24.857377,-0.00031959375,190.29696,10.224907,-0.00033250012,231.57856,8.3047048,-0.0010123192,260.95963,7.7741302,-0.0014205312
0.0021179816,80.913701,25.064884,-0.00044174305,189.61674,10.165583,-0.00034879913,230.86707,8.2137193,-0.0010204847,260.13608,7.7349722,-0.0014347208
0.0021329211,79.366746,25.279638,-0.00057048729,188.9461,10.108342,-0.00036581926,230.1667,8.1221683,-0.0010285992,259.32234,7.6936015,-0.0014487319
0.0021478643,77.803851,25.501693,-0.00070813222,188.28487,10.052474,-0.00038366171,229.47731,8.0301017,-0.0010363443,258.51847,7.6501114,-0.0014622774
0.0021628112,76.224162,25.731145,-0.00086786788,187.63277,9.9972221,-0.00040559831,228.79876,7.9375706,-0.0010456854,257.72453,7.6045955,-0.0014765358
0.0021777617,74.625167,25.968951,-0.0010305887,186.98938,9.9425615,-0.00042780481,228.13087,7.8446282,-0.0010553424,256.94054,7.557162,-0.0014910766
0.002192716,73.008759,26.214547,-0.001201572,186.35461,9.8884724,-0.00045089423,227.4736,7.7513131,-0.0010650887,256.16649,7.5078836,-0.0015056154
0.0022076738,71.377092,26.467158,-0.0013805386,185.72832,9.8349877,-0.00047536552,226.8269,7.657665,-0.0010751367,255.40233,7.4568357,-0.0015202111
0.0022226351,69.733084,26.725655,-0.0015818556,185.11025,9.7821872,-0.00050238221,226.19071,7.5637284,-0.0010851209,254.64803,7.4040971,-0.0015344361
0.0022376,68.082876,26.987701,-0.0017884097,184.50038,9.7301684,-0.00052810231,225.56506,7.4695432,-0.0010939037,253.90354,7.3497438,-0.0015479975
